NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
6,23,39.33550000010655,2674.296700000923,640.640600000097,1956.3960000000407,285.1406999993742,466.356400001132,2.606474621462349e-08
6,24,39.81309999835503,2649.887800000215,640.8219000004465,1949.4844000005287,286.85189999987415,458.92660000072283,3.146951994553526e-08
6,25,39.744299999711075,2675.2001000004384,645.8020999989458,1940.4043999998066,287.4309000012545,471.242099999472,3.0519539868093674e-08
6,26,40.3041999998095,2697.365200000604,644.2092000011144,1962.7396999981102,298.0803999998898,460.8076000008623,1.5861408432168227e-08
6,27,39.927300000272226,2668.503299999429,643.5711999997693,1951.9519000009495,286.0001000012744,457.45749999923646,2.2703813434808203e-08
6,28,40.36830000040936,2672.7645999985725,643.5060999992857,1962.8218000016204,284.7546000002694,461.9570999998359,3.7536256210688284e-08
6,29,39.55529999984719,2661.3397000000987,641.2451000001056,1952.88859999755,287.5690000000759,461.6590999994514,1.8621847956858115e-08
6,30,39.94590000093012,2658.0557000002045,645.0035000002572,1949.2206000004444,287.10179999825414,458.49089999819626,2.7932821856289735e-08
6,31,40.264800000841205,2656.87220000018,644.1622000002099,1948.148099998889,287.6043999990543,460.3325000002769,1.8953975232343878e-08
6,32,40.060900000298716,2652.122600000439,639.3275000004905,1958.359499999915,285.2419999990161,467.62370000033116,2.63814344214944e-08
6,33,40.40799999938827,2650.646299998698,638.8421999999991,1949.1119999993316,284.8124000001917,462.20789999915723,2.865971040723124e-08
6,34,42.289399999845045,2657.9346000007718,641.5803999998388,1958.065999999235,285.7078000006368,461.09389999992345,3.053400640715756e-08
6,35,41.02109999939785,2659.3504999996185,644.9112999989666,1954.7598999988622,284.7695999998905,459.40969999992376,1.9374266629115415e-08
6,36,39.769699999396835,2693.9571000002616,646.3218999988385,1973.0044000002636,291.2913000000117,468.48100000079285,2.5892322162574406e-08
6,37,39.58199999942735,2679.2775000012625,642.8139000004194,1963.9375000001564,286.1574000012297,469.7752999995828,3.444247924412792e-08
6,38,39.62499999852298,2676.6145000005963,654.9704999993082,1978.0218000005334,289.308599999913,465.10669999906895,1.3400954505526748e-08
6,39,41.30049999957919,2651.7206999997143,639.6101999998791,1957.2511999999733,285.4489999990619,460.3324999998222,1.3100240862388455e-08
6,40,39.29739999921367,2643.1593000002067,642.0580999993035,1943.97489999983,283.5924000000887,459.6251000011762,2.2379198380224042e-08
6,41,40.48319999947125,2646.14980000124,647.7536999991571,1950.6501000000753,285.7053000002452,458.89459999807514,2.865898666573599e-08
6,42,39.841599999817845,2662.4455000001035,640.4864999990423,1952.82829999951,282.782700000098,457.71570000033535,2.3233431291388147e-08
6,43,39.44610000007742,2657.0712999991883,642.2383999997692,1974.416900000051,285.3629999995064,459.3302999996922,1.949110676796726e-08
6,44,40.486500000042724,2676.145699999779,644.237000000885,1943.4170999993512,282.2756999999001,457.35920000151964,1.2502533717228812e-08
6,45,39.767999998730375,2653.3357000007527,641.0061000001406,1951.9937999984904,283.1306999996741,459.6394999985023,3.4471963533905716e-08
6,46,40.17210000029081,2674.2416000001867,644.5111000007273,1966.562499999327,286.57800000064526,468.0659000009655,2.8109896387523193e-08
6,47,40.50989999996091,2656.168399999842,651.6656999992847,1943.4112000003552,285.4288999997152,457.67749999913576,2.4879700872275315e-08
6,48,40.21510000075068,2689.822599999843,648.2433999999557,1976.1855000015203,285.35410000085903,462.47819999962303,2.169154460046867e-08
6,49,40.07999999976164,2653.0462999999145,642.1773999995821,1944.8724000003494,284.01709999889135,458.32729999892763,2.2161773951884993e-08
6,50,40.28389999984938,2679.5871999993324,643.8012000016897,1948.6123999990923,285.26019999981145,457.7369999997245,1.752499454119935e-08
6,51,40.6950999995388,2661.612399999285,641.4374999990287,1951.5919999985272,285.2966000004926,462.4810000018442,2.7132558486215576e-08
6,52,41.4002999996228,2649.0534999993542,647.9319999984909,1944.9728999993567,284.23669999938284,463.3137999999235,1.9508787016860996e-08
6,53,39.588800000274205,2658.2834999985607,640.6860999995843,1955.5473000009442,284.2843000007633,461.4166000001205,1.848327354595267e-08
6,54,39.66349999882368,2655.313099999148,644.1446999997424,1948.8495000014154,287.47780000139755,459.5956999983173,2.533162949803523e-08
6,55,40.4688000007809,2658.8482999973166,643.7163999994482,1953.0475000001388,285.8443999980409,460.37989999877027,2.149585670073677e-08
6,56,40.232199999081786,2670.7518999992317,647.9322000013781,1962.3947000009139,285.7486000002609,462.541500000043,2.761356003616391e-08
6,57,38.485599998239195,2658.1855000013093,640.9098999984053,1954.914999999346,285.9141999997519,463.12589999888587,2.443886348249995e-08
6,58,39.24359999928129,2694.3700999981957,649.0619999995033,1974.0102999985538,292.81709999941086,461.2342000027638,1.9207272328657365e-08
6,59,41.615399998590874,2670.47569999977,645.0162000001001,1951.307799999995,288.0611999989924,457.7843999977631,2.123605446696074e-08
6,60,40.33250000065891,2667.563200004224,644.1180000001623,1952.036799999405,284.8567999999432,461.8359000014607,3.397142168488286e-08
6,61,39.28360000190878,2655.7083000016064,640.8501000005344,1950.309700001526,284.78009999980713,457.8977000019222,2.7546609662627763e-08
6,62,40.805200003887876,2696.0051000032763,640.6582999998136,1959.0679999992062,286.1060000022917,458.3645000002434,2.470006457715836e-08
6,63,39.98399999909452,2654.4495000007373,643.9991999986887,1944.1894999999931,284.65699999833305,459.2527999984668,2.7420487132347743e-08
6,64,40.637499999320426,2668.235299999651,642.1340999986569,1958.9431000013064,283.27509999962786,459.5760000011069,2.9386887050988572e-08
6,65,40.621999998620595,2653.0054999984714,641.4476000009017,1953.1449000023713,284.53710000030696,460.75659999860363,2.0979202888179644e-08
6,66,39.748200002577505,2644.4312000003265,643.0380000019795,1972.3954000010053,290.17799999837735,463.45649999966554,3.7895936760454093e-08
6,67,40.36869999981718,2687.8593999999794,647.4936000022353,1970.835299997816,287.3589000009815,461.26550000099087,2.9144077880947178e-08
6,68,41.21239999858517,2685.3746999995565,645.3761000029772,1978.745000001254,290.2180999990378,459.3092000022807,5.228203151006926e-08
6,69,39.83799999969051,2684.191200002715,649.1202000006524,2015.7647999994879,293.06479999922885,471.89439999783644,2.761349895201068e-08
6,70,41.97590000057971,2656.620000001567,644.6403999989343,1961.9862999998077,284.1197999987344,460.6365999998161,3.372010129570747e-08
6,71,42.065200000251934,2745.918699998583,651.1837999942145,1993.3830999980273,289.82189999805996,506.2019000015425,3.1092502568128165e-08
6,72,41.071099997679994,2759.6494999970673,659.0833000009297,2019.3301000017527,302.358799997819,470.43030000168073,2.9304053325051937e-08
6,73,40.6154999982391,2678.488400002607,644.124099999317,1957.6433000029283,286.5071000005628,459.2398000004323,2.7470811506776442e-08
6,74,39.716700001008576,2650.1844000003985,643.8759000002392,1955.0375999961034,284.03719999914756,460.2675000041927,1.097097924818119e-08
6,75,40.422499997475825,2660.770199999206,642.0026999994661,1963.524500000858,286.4484999990964,460.24909999778174,1.8504116529737848e-08
6,76,39.8440999979357,2667.3836000027222,643.0873000017527,1951.9398999991608,288.65500000210886,459.8908999978448,3.3978754131830604e-08
6,77,39.803400000892,2675.745300000017,646.1873000025662,1968.2196000021577,286.303300000327,466.08720000131143,3.1614202189337956e-08
6,78,42.72760000276321,2685.438300001806,646.9991000003574,1996.5870000005452,288.7178999999378,468.4517000005144,3.18803707595474e-08
6,79,39.98379999939061,2663.80879999997,644.4158999984211,1951.1280000015176,284.4898999974248,461.33069999814325,2.4388958052999253e-08
6,80,43.52319999907195,2653.2280999999784,639.4588999992266,1946.9342000038523,282.29280000232393,457.1059999989302,2.911420443252501e-08
6,81,39.07170000002225,2663.0495999988852,644.0447999984826,1955.5573999987246,285.3503999995155,460.5695999989621,3.562052765460672e-08
6,82,39.08220000448637,2665.542299999288,668.6804999972082,1958.9218999990408,285.6815999984974,458.4180000001652,2.862738440302526e-08
6,83,41.029799999705574,2658.2140999998956,642.1592999986387,1941.9373000009728,284.74480000113545,461.71399999911955,2.4852446011793236e-08
6,84,40.81800000039948,2639.36719999856,642.0672999993258,1944.877699999779,289.618399999199,459.4236000011733,3.3297020353791445e-08
6,85,40.32410000309028,2650.1376000014716,641.643899999508,1939.5852999969065,289.2909000011059,458.0589000015607,3.1844666115781825e-08
6,86,40.67410000243399,2660.5640999996467,641.1217000004399,1948.559599998589,288.61569999753556,456.4311000012822,2.790766821005757e-08
6,87,40.28950000065379,2666.5220000013505,645.1691999973264,1961.9585999989795,287.2025000024223,464.86929999991844,2.755762962881801e-08
6,88,39.86260000056063,2678.479599999264,655.7281999994302,1970.9186000000045,287.6138000019637,473.8318999998228,2.7828626305505068e-08
6,89,40.24490000028891,2647.2482999997737,639.8263000010047,1944.3158999993102,285.6472000012218,460.50199999626784,3.3239449294340725e-08
6,90,41.428900000937574,2665.675400001419,643.7088999991829,1960.170400001516,285.41799999766226,459.1065000031449,2.446275863782198e-08
6,91,39.57290000107605,2651.6404999983934,638.6749999992389,1959.3516000004456,283.9664000011908,458.87560000210215,2.261106226808412e-08
6,92,39.656299999478506,2662.3278000006394,643.4711000001698,1953.778500002045,286.6855000002033,460.5520000022807,3.182432087520632e-08
6,93,41.25810000277852,2648.1558000014047,640.9357999982603,1950.698799998463,284.47290000076464,458.87179999772343,2.5628998545622083e-08
6,94,42.17789999802335,2654.3454999982714,643.9221999999063,1953.698399998757,284.15599999971164,458.85029999953986,4.668336914457298e-08
6,95,40.5559999990146,2656.1294999983147,644.7990999995454,1937.9623999993782,286.11309999905643,459.5721000005142,2.1403927413292264e-08
6,96,41.38179999881686,2649.4701999990866,640.7341000003726,1946.3338999994448,284.5354999999472,459.7936000000118,2.169908320404181e-08
6,97,38.8091999993776,2687.0298999992883,651.9730999998501,1990.840699999353,287.50310000123136,466.10950000012963,2.3398938812250965e-08
6,98,42.24379999777739,2684.7056999986307,658.4912999996959,1962.0868999991217,285.99129999747674,463.16159999969386,1.1926582225557051e-08
6,99,40.903599999182916,2647.4237000002177,642.4395000021832,1958.327399999689,286.6439999979775,458.3793000001606,2.6156396260020913e-08
7,0,77.56200000130775,5138.77709999997,1122.038700002122,3560.9760000043025,496.54259999988426,847.9317999981504,3.346335145680179e-08
7,1,76.83010000164359,5139.560799999344,1123.6275000001115,3563.5443999972267,498.736700002155,845.7496999963041,4.1987771485801945e-08
7,2,77.8738999970301,5137.532899998405,1118.9566000020932,3545.9314000045197,498.19060000027093,837.5099999975646,3.245453688838825e-08
7,3,77.51160000134405,5148.870500000157,1123.644900000727,3560.1837000003798,507.2048000047289,849.0828999965743,2.953083595535928e-08
7,4,78.55599999948026,5166.1326000012195,1128.866800000651,3570.2042999955665,501.8720000016401,847.1209000053932,3.607671064775224e-08
7,5,77.96190000226488,5125.9508000002825,1122.2551999990173,3552.953600004912,500.96149999626505,839.6827000024132,2.5906949151926392e-08
7,6,76.31059999948775,5143.698000004406,1125.4971000016667,3546.4428999994198,498.7623999986681,837.3972999961552,3.147700825508793e-08
7,7,77.06669999606675,5142.676799999208,1122.7432000014232,3560.7005000001664,499.32299999818497,842.7557000022716,2.5509596938251168e-08
7,8,76.98749999690335,5139.925099999346,1119.7104000029867,3552.806800000326,502.3158999993029,845.2760999998645,4.7354342435353916e-08
7,9,75.43510000141396,5204.014300000381,1140.983999999662,3615.649500001382,507.9359999972439,850.4938999985825,2.306141312552604e-08
7,10,77.278099999603,5144.092300000011,1127.0101000000068,3554.6390000008614,500.3707999994731,843.6012000001938,1.7909378077322607e-08
7,11,77.80430000002525,5140.5979999981355,1121.9081999979608,3559.9717000004603,503.502300000946,839.8945000017193,2.300525826991553e-08
7,12,76.93339999786986,5142.962500000976,1120.710099999087,3544.892099998833,500.2951000005851,838.8065000026472,1.8960758173200333e-08
7,13,78.83930000480177,5123.191200001202,1117.9101999987324,3559.970499998599,499.2552000003343,838.2115000003978,1.9264765118810756e-08
